추출된 텍스트,label
오늘 반찬 뭐야? 맛있겠다!,0
"아빠, 커피 드릴까요?",0
"엄마, 김치 냉장고 정리할까?",0
이거 어디에 놔야 해?,0
내일 점심은 같이 먹을까?,0
집안일 좀 도와줄게.,0
부모님이랑 같이 요리해 보고 싶다.,0
라면 끓일건데 먹을거야?,0
이번에 가족 여행 가자.,0
여름휴가 어디 갈까?,0
"엄마, 제주도 가보고 싶어.",0
"아빠, 바닷가 근처 숙소 예약할까?",0
차로 가는 게 나을까 비행기 탈까?,0
맛집 리스트 정리해 놨어!,0
캠핑 한 번 가볼래?,0
여행 경비는 어떻게 할까?,0
우리 가족사진도 찍자.,0
"엄마, 다음에 같이 쇼핑 가요.",0
날씨 좋은데 나갔다오자,0
요즘 뉴스 봤어?,0
이번 경제 정책 어떻게 생각해?,0
주식시장 요즘 난리던데.,0
금리가 또 올랐대.,0
이자율이 너무 높아졌어.,0
은행에서 대출 상담받아 봤어?,0
"엄마, 보험료 많이 나가?",0
"아빠, 연금 잘 들어가고 있어?",0
부모님이랑 용돈 관리 어떻게 할지 얘기해 봐야겠어.,0
요즘 물가 너무 비싸지 않았어?,0
나 돈 없음,0
명절 준비할 거 뭐 있어?,0
할머니 댁 언제 갈 거야?,0
이번 추석에는 뭐 할까?,0
설날 때 떡국 같이 만들까?,0
명절 음식 같이 할래?,0
조카들 선물 사야 하지 않아?,0
가족들 다 모이면 재밌겠다.,0
부모님 용돈 얼마나 드릴까?,0
추석 때 여행 가도 될까?,0
명절 스트레스 안 받고 싶다.,0
가면 또 전 부쳐야 한다고,0
배고파,0
야 뭐 해?,0
이번 주말에 시간 돼?,0
엄마 아빠한테 연락했어?,0
나 요즘 바빠서 힘들어.,0
공부 잘 되고 있어?,0
학교에서 무슨 일 있었어?,0
"형 누나 오빠 언니, 이번에 시험 잘 봤어?",0
우리 이번에 같이 영화 볼래?,0
게임 같이 하자!,0
"이거 재밌어, 너도 해봐!",0
나랑 놀아줘 내가 맛있는 거 사줄게,0
내 옷 가져가지 마!,0
네가 내 물건 또 썼지?,0
방 청소 좀 해!,0
엄마가 너 방 정리하래.,0
내 책 돌려줘.,0
컴퓨터 너무 오래 하지 마.,0
이번엔 네가 쓰레기 버려!,0
엄마가 같이 장 보러 가자 하셨어.,0
냉장고에서 내 아이스크림 꺼내 먹었지?,0
택배 왔는데 네 거야.,0
이번 달 용돈 미리 주면 안돼?,0
나 용돈 줘,0
이번에 월급 받았어!,0
우리 같이 저축할까?,0
주식 좀 공부해 보려고.,0
너 보험 들었어?,0
이번에 부모님 용돈 좀 드릴까?,0
같이 사업하면 어때?,0
"형 누나 오빠 언니, 신용카드 만들었어?",0
경제 공부 같이 해볼래?,0
이번에 금융상품 추천받았는데 봐볼래?,0
"엄마, 나 용돈 좀 주세요.",0
"아빠, 이번 달 용돈 조금만 더 안 될까?",0
다음 주에 친구들이랑 여행 가도 돼?,0
시험 기간이라서 좀 늦게까지 공부해도 돼?,0
이거 사도 될까?,0
"엄마, 내일 아침 깨워줘.",0
"아빠, 나 알바할까 고민 중이야.",0
대학생 되니까 돈 쓸 일이 많아.,0
부모님한테 효도하려면 뭐 해야 할까?,0
"엄마 아빠, 나 독립할까 고민돼.",0
나 이제 자취하고 싶어,0
나 취업 준비 중이야.,0
이력서 써봤는데 봐줄래?,0
부모님이랑 직장 이야기하는 거 어색해.,0
아빠 회사 다니는 거 힘들지 않아?,0
엄마도 예전에 일했을 때 힘들었어?,0
돈 관리 어떻게 해야 할지 모르겠어.,0
월세랑 생활비 계산해 봤어?,0
부모님이랑 같이 투자해 볼까?,0
우리 가족 경조사비 어떻게 관리해야 할까?,0
부모님이랑 노후 계획 이야기해 봐야겠다.,0
우리집 놀러와,0
"엄마, 사랑해.",0
"아빠, 고마워.",0
가족이 있어서 다행이야.,0
다음 주에 부모님이랑 데이트해야지.,0
우리 가족 진짜 재밌어.,0
"형 누나 오빠 언니, 너 없으면 심심해.",0
부모님 건강 잘 챙겨야 해.,0
다들 아프지 말고 오래오래 같이 살자.,0
명절 때 다 같이 모이면 너무 좋다.,0
우리 가족 평생 행복하자!,0
지금 통화 괜찮으세요?,0
"선배님, 바쁘세요?",0
저 혹시 잠깐 질문 좀 드려도 될까요?,0
이번 프로젝트 관련해서 여쭤볼 게 있어요.,0
메일 보냈는데 확인 가능하실까요?,0
어제 말씀해 주신 내용 다시 한번 정리해 봤어요.,0
이 부분 이렇게 진행하면 될까요?,0
혹시 시간 되시면 피드백 부탁드립니다.,0
선배님 덕분에 많이 배우고 있어요.,0
"감사합니다, 알려주신 대로 해볼게요.",0
이건 어떤 절차로 진행해야 하나요?,0
이번 자료 준비할 때 주의할 점 있을까요?,0
이거 예전에 진행했던 사례 있나요?,0
팀장님께 보고하기 전에 한번 봐주실 수 있을까요?,0
회의 때 어떤 포인트를 강조하면 좋을까요?,0
지난번에 조언해 주신 거 덕분에 잘 해결됐어요.,0
"선배님, 혹시 이건 어떻게 처리하면 좋을까요?",0
이거 진행하면서 어려운 부분이 있는데 조언 부탁드려요.,0
선배님도 신입 때 이런 고민 하셨나요?,0
지금 이 방식이 최선일까요?,0
시간 괜찮으시면 잠깐 커피 한잔할까요?,0
"선배님, 최근에 바쁘시죠?",0
혹시 점심 같이 드실래요?,0
저녁에 같이 한잔할까요?,0
팀 회식 언제 하기로 했죠?,0
이번 프로젝트 끝나고 다 같이 모이는 거죠?,0
신입 교육 자료 보완할 부분 있을까요?,0
선배님 덕분에 회사 생활 적응 잘하고 있어요.,0
일할 때 가장 중요한 게 뭐라고 생각하세요?,0
요즘 업무 스트레스 많으시죠?,0
저도 얼른 실력 키워서 선배님처럼 되고 싶어요.,0
혹시 예전 프로젝트 자료 공유 가능할까요?,0
보고서 피드백 주신 거 반영해 봤어요.,0
클라이언트 응대할 때 주의할 점 있을까요?,0
선배님이 이 프로젝트 맡으셨을 때는 어땠나요?,0
실무하면서 가장 어려웠던 점이 뭐였어요?,0
시간 관리 노하우 좀 알려주실 수 있을까요?,0
이런 실수는 어떻게 피해야 할까요?,0
처음이라 실수할까 걱정돼요.,0
선배님도 실수한 적 있으세요?,0
"야, 바빠?",0
"선배님, 이 업무 방향 괜찮을까요?",0
더 효율적인 방법이 있을까요?,0
저도 빨리 실력 키우고 싶어요.,0
혹시 이 부분 더 보완해야 할까요?,0
팀장님께 보고 전 같이 확인해 주실 수 있나요?,0
이거 선배님이 해보셨던 방식 참고해도 될까요?,0
조언해 주신 덕분에 많이 배웠어요.,0
이번 프로젝트 끝나면 같이 밥 한번 먹어요.,0
"감사합니다, 선배님!",0
앞으로도 많이 배우겠습니다.,0
오늘 출근길 너무 힘들었어.,0
점심 뭐 먹을래?,0
우리 언제 한잔해야지!,0
업무 좀 어때? 적응했어?,0
팀 분위기 괜찮아?,0
요즘 너무 바쁘지 않아?,0
야근 많아?,0
주말에 뭐 했어?,0
우리 점심 같이 먹을래?,0
너 이번 자료 준비 다 했어?,0
보고서 써봤어?,0
회의 준비는 어떻게 하고 있어?,0
이번 프로젝트 어떻게 진행되고 있어?,0
팀장님 성향 좀 파악했어?,0
혹시 이거 어떻게 처리해야 하는지 알아?,0
너도 이거 힘들지?,0
우리 서로 도와야겠다.,0
이거 같이 하면 더 빨리 끝낼 수 있을 것 같아.,0
회의 끝나고 커피 한잔하자.,0
연차 언제 쓸 거야?,0
휴가 계획 있어?,0
이번 휴가 때 뭐 할 거야?,0
연말에 다 같이 모일까?,0
승진 준비 어떻게 하고 있어?,0
연봉 협상 이야기 들었어?,0
회사에서 오래 버틸 수 있을까?,0
이직 생각 있어?,0
이 회사에서 계속 일할 생각이야?,0
앞으로 커리어 어떻게 쌓을 거야?,0
너도 실수한 적 있어?,0
실수해서 혼났어.,0
"야, 나 오늘 완전 멘붕 왔다.",0
이거 실수하면 큰일 나겠다.,0
너는 일할 때 뭐가 제일 힘들어?,0
이 회사에서 제일 배운 게 뭐야?,0
처음보다 실력 많이 늘었지?,0
우리 초반에 힘들었던 거 생각나?,0
"벌써 몇 년 차야, 시간 빠르다.",0
우리도 후배 들어오면 챙겨줘야겠다.,0
신입 들어온다는데 우리도 선배네?,0
후배들이랑 잘 지내고 싶다.,0
선배들이랑 친해지는 법 좀 알려줘.,0
팀장님께 어떻게 하면 잘 보일까?,0
너도 출근할 때 힘들지?,0
출근할 때 뭐 들어?,0
우리 오늘 퇴근하고 뭐 할까?,0
야근하면 힘든데 같이 버티자.,0
금요일까지 버티자!,0
이번 주말에 뭐 할지 정했어?,0
이번 발표 긴장된다.,0
너도 떨려?,0
보고서 다 썼어?,0
클라이언트 대응 어렵지 않아?,0
메일 작성할 때 조심해야겠더라.,0
우리 보고서 피드백 받았어?,0
팀장님 성향 좀 알겠어?,0
어떤 스타일이 좋아 보이던데.,0
업무 처리 속도 좀 늘어야겠다.,0
우리도 빨리 능력 키워야겠다.,0
회식 언제 잡을까?,0
이번에 어디서 모일까?,0
팀 회식 분위기 어때?,0
술 세? 안 세?,0
회식 때 너무 긴장돼.,0
이번 팀 미팅 준비 다 했어?,0
다음 주 발표 같이 준비하자.,0
서로 도와주면서 일하자.,0
나중에 우리도 팀 만들면 재밌겠다.,0
끝나고 치맥 갈래?,0
프로젝트 진행 상황 어떤가요,0
오늘 회의 자료 준비되었나요,0
클라이언트 피드백 받았나요,0
메일 보냈는데 확인하셨나요,0
보고서 초안 검토 부탁드립니다,0
이번 일정 조정 가능할까요,0
회의 일정 변경됐다고 연락 받으셨나요,0
팀장님께 보고는 드렸나요,0
이거 마감일이 언제였죠,0
업무 분배 다시 조정할 필요가 있을까요,0
이번 주 목표 달성 가능할까요,0
데이터 분석 결과 공유해 주실 수 있나요,0
자료 보완할 부분 있을까요,0
이거 예산 관련해서 상의가 필요할 것 같아요,0
계약 관련해서 진행 상황 어떻게 되나요,0
기한 연장 가능할지 확인해 보겠습니다,0
기획안 수정 요청이 들어왔어요,0
이 부분 추가 개발이 필요할 것 같아요,0
디자인 시안 검토 부탁드립니다,0
테스트 일정 확정됐나요,0
업무 인수인계 관련해서 연락드렸습니다,0
새로운 협력 업체랑 미팅 잡아야 할 것 같아요,0
고객 요청사항 반영 가능할까요,0
이번 안건에 대해 내부 논의가 필요합니다,0
문제 해결 방안 논의해 봐야 할 것 같아요,0
마케팅 전략 수정이 필요할까요,0
광고 성과 분석 결과 나왔나요,0
예산 검토 후 다시 연락드리겠습니다,0
부서 간 협업이 필요할 것 같습니다,0
문서 검토 완료되면 알려주세요,0
오늘 일정 공유해 주실 수 있나요,0
이번 주 스케줄 조정 가능할까요,0
담당자 분과 통화 연결 부탁드립니다,0
현재 진행 중인 프로젝트 개요 설명 부탁드려요,0
보고서 최종본 언제 받을 수 있을까요,0
수정 요청 반영했으니 확인 부탁드립니다,0
긴급 미팅 일정 조정 가능할까요,0
업데이트된 자료 메일로 보내드릴게요,0
기획안 추가 자료 준비해서 공유하겠습니다,0
이 부분에 대한 공식적인 입장이 있나요,0
계약서 검토 중 궁금한 점이 있습니다,0
고객 피드백 반영 완료했습니다,0
결제 프로세스 확인 부탁드립니다,0
프로젝트 진행 중 발생한 문제 해결 방법 논의가 필요합니다,0
이번 주 일정에 추가해야 할 사항 있나요,0
사내 공지 전달 관련해서 확인 부탁드립니다,0
거래처와 연락 닿았나요,0
프로모션 일정 변경될 가능성이 있습니다,0
제품 출고 일정 조율이 필요합니다,0
협력사 회의 일정 잡아야 할 것 같아요,0
오늘 뭐 했어,0
날씨 너무 덥다,0
주말에 뭐 할 거야,0
너무 피곤해서 그냥 쉬려고,0
어제 잠을 잘 못 잤어,0
운동 시작하려고 하는데 뭐 하면 좋을까,0
집에 가는 길이야,0
맛집 찾았는데 같이 가볼래,0
오늘 하루 어땠어,0
오랜만에 영화 보러 갈래,0
드라이브 갈까,0
이번 주말에 캠핑 가자,0
친구들 만나기로 했어,0
새로운 카페 오픈했더라,0
맛있는 거 먹으러 가고 싶다,0
여행 계획 좀 짜볼까,0
이번에는 해외여행 가볼까,0
차 막히는데 우회로 없을까,0
퇴근하고 같이 저녁 먹을래,0
너무 바빠서 연락 못 했어 미안,0
어제 본 드라마 진짜 재밌더라,0
넷플릭스에서 뭐 볼 거 없을까,0
책 추천 좀 해줘,0
이번에 사고 싶은 게 있는데 고민 중이야,0
핸드폰 바꿀까 하는데 추천해 줄 수 있어,0
옷 쇼핑 가고 싶은데 같이 갈래,0
운동화 새로 샀는데 완전 편해,0
이거 살까 말까 고민돼,0
재택근무 하는데 집중이 잘 안 돼,0
요즘 너무 바빠서 정신없어,0
우리 언제 한번 여행 가야지,0
집에서 요리해 먹었는데 꽤 괜찮았어,0
카페에서 공부하고 있는데 조용해서 좋아,0
이번 주말에 등산 갈래,0
고양이 카페 가보고 싶은데 같이 갈래,0
강아지 산책시킬 건데 같이 갈래,0
오늘 기분 좀 안 좋아,0
좋은 소식이 있어!,0
시험 준비하느라 힘들다,0
너 요즘 뭐 하고 지내,0
오늘 뭐 먹었어,0
출근길에 비 와서 힘들었어,0
새로운 운동 시작했어,0
건강 관리 좀 해야겠어,0
스트레스 너무 많이 받아,0
나 요즘 새로운 취미 찾았어,0
사진 찍는 거에 빠졌어,0
오늘 회사에서 좀 짜증 났어,0
요즘 너무 지루해,0
무슨 재미있는 일 없을까,0
프로젝트 마감 일정 조율 가능할까요,0
이건 어떤 방식으로 보고하면 될까요,0
클라이언트 요청 사항 변경됐어요,0
계약 관련 문의 사항 확인 부탁드립니다,0
이번 주 예산 보고 준비 중이에요,0
보고서 초안 피드백 부탁드립니다,0
일정 조정 필요하면 말씀 주세요,0
고객 문의 대응 방안 논의해야 해요,0
회의 참석 가능 여부 확인 부탁드립니다,0
기획안 보완해서 다시 보내드릴게요,0
마케팅 캠페인 성과 분석 자료 공유드릴게요,0
추가 자료 요청드려도 될까요,0
신규 프로젝트 참여 가능할까요,0
거래처와 협의한 내용 전달드릴게요,0
긴급하게 확인해야 할 사항이 있어요,0
고객사 요청대로 수정 가능할까요,0
팀 내부 논의 후 다시 연락드릴게요,0
회의록 정리해서 공유해 드릴게요,0
이거 관련해서 법무팀과 협의가 필요합니다,0
오늘 미팅에서 어떤 부분을 강조하면 좋을까요,0
클라이언트 회의 전 자료 확인 부탁드려요,0
이거 최종 승인 언제 가능할까요,0
프로젝트 예산 조정이 필요할 것 같습니다,0
계약서 수정된 부분 검토 가능할까요,0
내부 프로세스 조정이 필요한 것 같아요,0
제품 출고 일정 조정 가능할까요,0
업무 인수인계 문서 정리 중입니다,0
신규 파트너사 미팅 일정 잡아야 해요,0
오늘 일정에 추가된 회의가 있어요,0
거래처 계약 갱신 관련 논의가 필요합니다,0
주말에 뭐 했어,0
오늘 날씨 진짜 좋다,0
어디야? 나 지금 가고 있어,0
밥 먹었어?,0
요즘 잘 지내?,0
너네 집 근처 카페 생겼더라,0
여행 가고 싶은데 어디 갈까,0
드라이브 갈래?,0
나 운동 시작했어,0
쇼핑 갈래?,0
오랜만에 보자,0
오늘 기분 좀 별로야,0
너 요즘 바쁘구나,0
새로운 맛집 찾았어,0
머리 스타일 바꿔볼까 고민 중,0
이번 주말에 캠핑 어때?,0
영화 예매했어!,0
이번 달 목표 정했어?,0
건강관리 좀 해야겠어,0
운동화 살 건데 추천 좀 해줘,0
나 요즘 새로운 취미 찾았어,0
회사에서 있었던 일 좀 들어봐,0
친구들이랑 여행 계획 짜는 중,0
우리 이번 달 안에 한번 보자,0
모임 날짜 언제로 할까,0
드라마 뭐 볼 거 추천해줘,0
핸드폰 바꿀까 고민 중,0
나 오늘 중요한 발표 있어,0
오랜만에 같이 사진 찍자,0
밥 챙겨 먹었어?,0
집에 언제 와?,0
건강은 괜찮아?,0
요즘 바빠?,0
주말에 집에 올 거야?,0
용돈 보냈어 확인해봐,0
